324,35,250,26
728,52,349,55
628,27,382,34
457,0,460,35
642,38,467,14
133,27,567,23
147,19,693,30
36,42,61,7
134,56,75,10
662,19,81,27
448,13,201,10
74,49,451,21
375,16,496,36
544,40,657,43
199,38,690,44
329,38,1,10
145,56,2,12
328,21,3,28
389,13,5,35
13,42,7,19
531,36,9,30
274,35,18,19
617,0,19,19
73,62,21,22
485,9,22,31
545,22,23,0
661,20,28,23
6,49,29,30
481,7,35,45
602,49,38,0
148,26,41,28
701,20,44,14
709,26,48,20
747,17,52,29
482,22,54,13
606,68,56,28
476,28,57,31
126,21,62,28
105,37,64,14
269,47,69,17
142,34,70,48
655,41,76,21
103,47,79,0
615,31,85,21
312,44,89,20
366,30,91,21
515,31,92,27
290,28,95,31
489,58,98,21
66,56,99,8
338,6,107,0
708,23,108,22
51,21,114,24
446,16,115,36
441,56,116,10
401,21,119,40
178,44,120,27
721,40,123,23
383,31,124,52
346,51,125,12
112,30,137,33
716,37,138,6
101,28,140,25
47,23,143,27
681,24,144,31
80,0,150,56
59,51,151,49
609,23,152,20
129,9,154,20
285,38,155,37
90,39,157,21
60,45,159,14
343,41,161,27
430,27,168,51
359,28,171,21
259,27,172,17
164,42,180,37
445,23,182,42
34,6,183,13
549,41,187,7
630,34,191,35
542,16,192,31
646,35,193,20
472,31,196,49
234,17,197,41
102,34,200,45
564,36,202,33
527,62,209,13
354,21,207,24
710,37,213,21
325,34,222,58
733,13,224,6
315,26,225,10
734,28,226,30
185,7,227,40
309,45,230,42
745,0,231,23
556,38,232,21
518,3,235,24
520,31,238,17
72,7,239,28
638,21,242,41
211,23,248,35
158,33,251,34
319,37,252,6
650,37,256,6
607,16,257,34
254,15,258,21
156,13,264,29
396,36,265,22
262,35,268,3
175,33,271,19
87,21,273,20
422,59,277,27
371,59,278,10
118,42,279,17
212,27,280,48
233,16,281,50
522,34,284,31
760,20,286,6
39,6,287,42
555,63,288,48
378,24,292,34
608,45,295,7
263,27,296,50
631,21,299,40
743,24,300,31
519,34,301,25
365,7,302,42
624,24,307,23
639,38,308,44
416,16,311,49
687,13,313,20
160,28,314,16
409,35,318,42
71,24,320,34
526,49,323,14
488,45,326,7
532,29,327,51
58,18,330,19
740,34,333,6
139,31,334,45
664,36,335,20
237,52,336,13
603,27,339,17
420,37,341,29
415,14,342,7
595,20,321,63
261,42,348,21
282,34,351,31
635,21,355,35
332,7,358,17
14,35,361,16
170,20,362,14
627,14,364,48
454,35,367,21
463,17,373,31
726,37,374,35
685,21,376,15
190,67,379,31
449,45,386,14
220,20,388,19
83,31,391,14
20,26,395,27
117,0,398,36
188,38,399,23
153,10,402,45
405,12,403,41
293,14,404,7
369,7,407,31
406,38,408,7
719,42,411,28
37,38,412,14
704,45,417,13
466,27,418,3
413,7,423,67
471,20,424,14
195,52,425,31
427,20,426,35
590,0,428,17
179,7,433,69
106,26,435,14
267,14,436,50
538,27,437,45
502,30,440,17
275,40,443,46
229,22,447,27
578,44,452,17
613,28,455,35
691,34,459,3
217,13,461,17
483,3,462,10
464,35,468,14
368,21,469,38
203,47,470,27
357,38,479,14
316,7,480,49
724,21,484,48
131,45,487,28
289,17,490,38
78,24,491,30
317,17,492,25
581,52,494,7
294,31,495,38
306,6,497,35
651,24,498,27
705,70,499,21
94,44,500,47
381,52,501,55
31,49,503,17
583,35,504,16
344,48,506,10
372,14,507,38
110,16,508,28
223,54,511,41
243,34,512,37
8,17,517,24
82,0,525,21
706,56,529,35
600,24,534,10
604,48,535,13
753,45,536,21
587,35,537,34
553,30,539,34
272,17,524,21
390,78,540,0
465,40,550,7
475,13,552,41
167,3,557,52
665,7,558,26
266,34,559,17
380,24,541,31
442,34,543,55
132,23,561,27
210,7,563,6
245,7,565,38
599,24,568,22
353,24,570,17
548,28,571,48
385,25,572,37
474,25,576,28
186,22,579,38
141,17,582,21
577,45,584,39
32,17,586,31
660,3,589,24
625,42,591,14
42,7,592,37
370,7,597,41
594,14,598,35
434,31,601,49
65,10,605,17
149,21,611,25
707,42,612,16
63,6,614,56
55,36,619,52
27,29,546,22
654,26,547,16
397,26,622,25
731,41,626,44
43,31,632,45
493,45,633,40
629,38,634,45
652,28,636,38
194,34,640,3
585,32,641,55
253,20,644,70
618,27,647,20
11,16,648,35
214,20,649,36
431,19,659,28
67,43,675,27
593,17,676,3
750,27,677,13
130,7,678,54
26,23,680,36
219,35,666,21
84,35,682,28
667,21,671,41
670,47,672,31
668,42,673,6
669,14,674,17
720,27,684,38
181,35,686,21
528,0,688,35
340,6,692,39
189,7,683,37
486,0,696,51
146,15,697,13
621,9,698,28
177,49,699,20
645,35,700,7
347,30,702,38
100,52,703,55
40,44,711,31
236,9,712,10
516,10,714,14
450,0,715,41
174,42,717,54
566,15,718,31
623,51,722,34
755,31,725,19
291,35,727,36
473,30,729,45
569,7,732,33
205,27,735,18
610,22,736,37
400,19,737,35
121,34,738,10
521,32,739,56
505,30,742,10
523,55,744,14
50,28,748,17
658,0,749,19
169,10,754,21
215,14,757,17
384,45,694,44
208,31,695,17
4,26,758,35
165,13,759,21
663,28,218,23
751,15,304,14
596,38,345,37
240,28,574,14
24,24,350,0
123,13,208,21
14,19,245,7
422,13,518,17
595,14,36,39
412,21,83,28
303,45,176,10
558,17,229,3
183,14,352,24
382,24,656,14
274,25,3,7
729,41,5,0
413,24,8,56
497,31,11,14
207,7,12,59
637,20,13,23
157,28,15,41
90,27,16,0
169,69,17,21
41,14,18,38
61,5,19,3
138,0,20,41
482,28,23,7
582,48,26,14
635,7,27,57
410,30,29,34
573,7,30,17
187,14,31,55
7,40,33,7
325,7,34,62
402,42,40,35
636,17,42,13
580,62,44,19
250,6,45,52
279,13,47,45
46,7,49,52
440,14,50,13
716,28,52,7
307,7,53,49
379,56,55,7
408,28,57,52
328,32,59,29
591,20,63,28
255,17,66,32
460,52,68,35
718,27,71,7
260,18,73,28
144,23,74,28
690,37,77,38
513,23,81,29
564,34,82,10
296,28,84,42
139,27,87,7
353,24,88,48
51,31,89,21
67,59,97,53
436,45,98,0
287,62,102,10
643,21,105,48
281,43,106,21
258,33,108,28
697,25,110,21
628,26,111,25
419,40,113,13
330,10,117,27
732,0,118,35
452,0,120,73
529,26,126,33
692,21,127,54
428,21,128,28
92,34,131,0
95,48,132,20
58,14,133,27
462,17,134,24
162,54,135,56
28,16,141,40
178,38,142,31
578,28,143,56
224,12,145,33
484,14,147,10
536,14,148,35
599,44,149,6
257,14,152,34
677,41,153,21
551,31,156,24
407,17,158,27
314,7,161,52
685,41,163,22
150,30,164,52
647,17,165,20
91,20,167,17
21,13,170,20
217,41,172,27
741,10,173,52
719,51,174,55
754,21,175,24
301,13,177,41
265,19,179,27
478,64,180,16
557,38,181,7
137,23,182,12
534,24,184,31
437,61,185,7
320,49,188,30
232,52,189,7
371,59,190,22
626,26,194,16
104,37,200,28
525,20,202,27
341,28,203,35
295,15,205,29
393,52,206,21
343,21,209,14
304,21,210,37
475,23,211,45
373,42,212,19
270,28,213,46
726,14,215,17
414,14,216,40
698,6,220,17
225,14,221,48
759,37,222,44
377,7,228,25
435,13,233,12
561,12,234,34
136,17,235,7
100,29,236,10
521,10,237,44
334,35,238,3
687,17,240,16
241,24,243,35
654,3,248,41
246,14,249,38
736,52,253,23
708,48,254,34
76,25,256,26
432,12,259,21
543,17,262,63
278,15,261,54
665,41,266,38
32,17,268,45
62,24,269,14
264,17,273,27
657,31,275,38
455,33,276,30
575,14,277,9
324,13,280,55
453,23,282,55
584,28,286,31
444,27,289,22
572,19,290,48
576,33,291,30
588,28,297,24
168,36,298,16
43,14,299,34
679,27,305,38
648,42,306,17
625,42,309,45
715,48,310,17
337,36,311,21
398,24,315,28
696,24,317,3
285,35,319,28
487,56,323,57
35,63,326,6
480,31,329,32
48,32,331,33
606,62,332,0
79,17,338,28
199,33,340,23
742,0,344,40
563,12,345,23
399,17,346,29
638,34,351,40
585,10,322,45
327,35,358,14
251,46,357,59
9,16,359,20
204,35,360,14
342,0,364,66
748,23,365,66
107,33,367,22
218,21,368,27
735,48,369,0
404,31,372,10
734,21,374,24
349,56,375,28
699,28,376,35
603,16,378,20
109,35,380,0
230,21,381,19
725,24,383,38
524,13,384,16
197,45,385,16
459,20,388,13
312,14,389,18
477,54,391,40
728,44,394,43
433,34,396,17
22,21,397,28
39,35,400,43
69,28,401,41
597,41,403,38
370,26,405,13
476,19,406,39
684,42,411,41
339,16,416,65
115,56,417,7
727,38,418,35
511,55,420,47
252,0,421,63
550,7,423,68
101,15,426,34
140,20,427,30
620,35,429,34
366,44,430,41
10,26,431,21
263,43,434,41
244,7,438,43
632,38,439,31
112,43,445,17
116,32,446,47
300,42,448,39
231,34,450,7
4,40,451,45
103,19,454,34
567,0,458,45
560,3,461,33
737,25,464,35
589,23,465,45
577,19,466,17
283,7,471,52
114,34,473,28
612,17,483,10
470,29,441,74
756,34,486,30
481,28,488,35
302,20,489,16
193,27,491,20
271,21,492,28
722,42,485,14
308,17,493,38
442,55,494,42
415,20,498,34
680,19,500,14
267,38,502,45
581,37,503,40
386,35,504,21
739,45,505,41
336,0,506,55
146,10,508,35
130,0,510,59
713,28,514,14
738,21,515,35
93,55,516,35
214,0,519,74
85,7,520,31
293,49,522,35
292,20,523,33
121,13,526,31
160,27,527,44
641,14,530,13
688,0,531,23
56,24,532,14
651,27,533,34
425,13,537,21
362,9,538,44
284,24,540,7
456,14,554,52
1,21,555,48
683,21,556,55
447,10,559,14
125,0,566,76
154,27,579,42
321,30,583,23
549,35,586,14
195,39,587,29
539,17,590,7
535,47,593,70
611,31,594,38
166,21,598,24
86,3,600,38
99,0,602,62
501,13,605,14
38,27,607,9
479,14,608,7
541,58,613,34
65,56,614,70
686,21,615,18
449,17,617,21
528,3,618,14
348,14,619,21
54,13,545,40
711,41,548,39
691,17,621,31
640,7,623,56
568,14,627,21
6,49,629,10
192,28,630,35
191,30,631,24
294,6,633,27
723,48,639,17
124,14,642,22
392,17,645,24
78,35,646,42
655,28,650,36
592,48,652,0
242,21,653,31
467,31,658,7
472,21,660,34
219,27,663,26
316,20,664,43
239,35,675,12
695,21,678,20
601,6,682,23
674,32,668,22
671,14,670,45
669,13,672,3
667,7,673,30
512,45,689,31
570,6,702,20
64,36,703,37
223,24,704,30
562,6,706,34
661,21,707,27
546,14,709,24
700,14,710,47
644,40,712,7
424,27,714,45
717,31,720,7
693,28,721,27
565,70,724,24
356,0,730,37
622,38,731,24
70,0,733,27
616,45,740,21
171,17,743,24
547,51,744,28
553,77,745,19
509,9,746,13
395,49,747,23
335,6,749,49
571,41,750,30
596,10,751,45
490,30,752,23
151,14,753,26
662,42,757,26
474,10,760,14
83,27,74,28
262,35,187,7
695,7,189,38
548,20,402,35
653,28,573,21
388,16,691,37
499,49,94,52
244,14,303,54
559,3,558,42
184,10,600,14
579,30,628,46
508,42,759,7
288,27,1,52
306,13,3,31
266,34,4,27
634,14,6,33
133,7,10,17
11,14,18,37
622,62,22,14
282,19,24,37
707,37,28,32
503,26,32,34
469,35,34,18
29,3,37,56
152,43,38,13
464,42,39,21
652,38,42,17
383,41,43,34
419,38,46,27
502,33,50,30
5,35,51,25
358,21,56,14
431,10,58,13
617,7,61,27
591,14,65,10
209,24,67,13
529,50,69,16
145,49,70,14
188,14,71,35
130,7,72,28
362,6,73,34
621,28,75,20
650,38,76,7
389,40,78,26
454,34,79,7
202,42,82,33
157,19,84,21
156,21,85,28
697,17,86,27
325,17,87,42
182,45,88,37
682,26,90,13
168,31,91,16
660,16,93,21
234,14,95,35
615,30,96,24
607,32,99,25
643,33,100,49
537,14,101,28
400,22,102,10
749,29,103,16
287,19,104,14
236,14,105,16
545,31,106,32
329,12,109,22
702,37,112,51
704,27,115,29
417,42,116,63
562,10,119,49
323,7,121,30
518,3,122,38
678,35,123,34
683,13,124,30
186,19,129,31
110,25,136,33
256,7,138,27
587,41,140,44
2,42,142,63
165,7,146,9
627,14,149,34
396,14,150,20
148,48,151,38
111,24,154,16
319,24,155,28
205,17,158,3
97,40,160,46
360,41,162,42
478,27,164,44
523,10,166,14
618,28,171,3
17,28,175,42
492,37,169,15
163,12,177,31
143,62,178,27
278,14,190,76
439,40,191,38
299,24,192,7
48,0,194,62
427,13,195,21
127,21,199,40
531,35,201,7
730,20,204,7
113,28,206,30
318,52,207,13
326,10,211,42
363,22,214,27
259,14,217,31
349,44,219,24
238,14,222,17
420,27,223,35
731,14,224,52
117,28,225,30
538,23,227,22
429,17,228,24
128,6,231,17
311,47,235,39
505,18,237,22
14,38,239,13
632,6,242,31
724,26,245,43
60,29,246,34
463,44,250,0
369,12,251,63
602,56,255,10
185,0,260,54
15,61,263,12
180,44,265,43
365,28,267,41
126,28,269,52
248,35,270,17
593,7,272,12
334,46,273,14
648,7,274,31
460,34,277,7
23,0,281,42
465,28,283,21
421,69,285,7
132,17,290,42
339,7,292,38
752,17,293,9
357,37,295,21
434,0,296,34
376,13,301,20
98,0,302,56
495,44,307,20
633,21,308,24
63,27,309,49
491,14,312,10
412,38,313,40
675,14,314,21
35,70,316,14
346,29,320,35
212,44,324,20
332,27,327,34
753,50,328,34
398,26,330,14
367,49,335,0
422,28,337,52
441,47,341,12
598,20,342,13
527,55,343,34
19,7,321,22
55,30,348,52
462,13,352,54
410,21,322,38
137,45,353,6
333,24,354,27
27,34,355,17
167,10,366,31
663,27,368,24
403,47,370,16
261,15,371,20
391,17,372,28
45,26,373,31
176,7,377,14
416,7,378,40
619,35,379,21
605,17,381,7
604,8,384,0
583,35,386,15
280,47,387,14
284,8,390,41
49,55,393,34
52,9,395,28
566,43,399,9
706,31,401,28
540,32,404,34
57,47,406,54
608,24,407,34
405,30,408,38
740,51,409,9
247,59,413,10
394,51,414,45
594,40,415,10
196,41,424,17
426,63,425,16
450,7,428,21
298,61,430,49
461,21,432,17
80,0,433,70
54,19,435,23
748,7,436,71
21,7,437,51
305,17,438,56
382,28,443,42
522,14,444,27
758,42,447,34
36,38,449,24
351,17,451,59
733,58,452,0
241,22,453,19
555,38,455,21
135,14,456,24
68,21,457,14
467,21,458,52
446,21,470,31
423,34,471,45
550,19,472,27
89,7,473,44
418,7,474,61
488,38,475,28
597,28,476,29
289,14,477,24
380,48,480,27
392,3,481,17
233,6,482,27
721,14,484,30
586,9,442,42
515,42,487,35
440,3,489,44
59,48,497,54
614,65,501,50
490,21,507,24
249,31,509,21
161,7,510,31
203,41,511,36
226,41,513,7
264,23,520,20
336,28,521,39
108,0,525,21
131,17,526,23
359,28,528,21
517,44,530,65
41,28,536,21
715,24,539,17
694,19,524,7
534,10,551,16
310,14,553,36
356,22,554,35
725,17,556,30
686,10,557,49
276,3,541,37
31,31,543,36
385,45,561,55
304,8,563,11
254,28,564,33
147,7,565,21
498,3,568,17
47,57,569,0
347,0,570,30
153,17,571,51
197,37,572,35
275,16,544,38
375,28,574,34
172,3,575,30
286,24,576,27
760,10,577,24
120,37,578,33
514,0,580,45
268,24,581,50
291,22,584,14
33,17,588,49
714,37,589,36
745,17,590,26
636,38,592,42
504,7,595,42
210,39,596,16
533,21,599,28
547,61,603,37
532,7,606,48
257,20,609,71
644,45,610,14
141,10,612,5
173,0,616,19
331,63,546,10
494,35,549,37
230,27,625,32
623,21,626,17
542,20,631,21
709,41,635,14
297,21,637,13
350,27,638,3
493,66,639,59
485,54,640,44
666,52,641,49
213,27,645,23
114,17,646,31
448,21,647,7
611,77,651,21
744,24,654,31
747,16,655,35
656,27,657,50
338,13,658,34
315,10,659,9
680,52,661,45
374,0,662,33
107,31,664,41
535,15,676,31
144,42,665,23
40,54,677,35
620,24,679,31
229,20,681,38
668,14,667,20
670,13,669,22
673,28,671,50
672,2,674,24
174,27,684,56
519,7,685,28
630,17,687,35
9,13,688,24
459,35,689,14
340,7,690,69
77,35,692,42
208,58,693,3
756,24,696,34
361,21,700,24
500,17,705,41
258,7,708,52
552,14,710,42
750,41,711,20
44,9,713,14
20,0,716,20
221,35,717,45
125,12,718,46
567,0,719,36
411,23,720,31
397,27,722,35
624,10,723,34
757,13,726,40
466,21,727,13
496,24,728,59
193,31,729,45
279,42,732,37
81,27,734,7
479,28,735,6
703,10,736,16
468,7,737,60
92,34,738,9
344,45,739,31
12,69,741,13
506,21,742,12
159,21,746,44
345,21,751,40
271,0,754,40
642,24,755,21
5,20,89,41
484,19,208,23
24,34,241,10
586,14,503,41
691,39,512,36
94,24,582,45
491,31,646,26
265,35,80,6
759,31,146,23
207,21,173,50
4,31,229,21
611,45,498,28
443,45,579,52
558,40,681,13
178,24,2,21
7,42,8,41
201,3,9,27
536,20,11,63
588,41,13,33
84,28,15,30
316,52,16,7
449,35,19,0
655,27,20,10
435,55,23,21
612,34,26,10
701,38,27,28
351,10,30,51
442,35,31,41
187,21,32,42
750,20,40,21
151,19,41,20
592,35,42,0
393,64,46,3
118,7,47,44
546,51,48,26
138,19,52,21
281,45,54,14
261,55,55,21
421,52,56,9
10,34,58,7
746,19,60,14
401,19,62,22
309,21,65,17
609,27,66,6
160,62,67,55
172,10,68,41
119,45,69,30
177,20,70,33
263,33,90,51
121,27,92,12
343,54,97,33
50,41,98,42
736,23,100,35
425,14,101,49
338,25,103,39
79,7,107,42
564,45,108,34
49,73,113,26
312,27,114,24
116,28,115,48
659,42,117,14
87,28,122,49
399,34,125,6
553,45,128,24
314,34,130,12
323,23,131,34
572,23,132,27
398,34,133,17
88,7,137,48
273,8,139,26
195,48,140,14
120,14,143,40
245,19,147,8
328,42,148,14
99,3,152,40
520,56,156,7
434,20,157,45
249,90,159,0
72,13,161,28
376,27,163,25
433,39,164,6
264,23,165,21
603,24,166,20
298,35,167,17
615,10,168,21
647,6,171,20
458,49,174,19
175,16,169,30
438,72,176,7
180,21,179,59
96,21,181,33
702,43,182,35
86,31,184,35
154,3,186,41
718,41,188,14
389,28,193,15
423,16,196,35
561,34,197,42
44,19,198,29
692,21,199,24
223,16,203,24
554,41,204,20
407,7,205,14
345,28,210,43
710,20,211,42
387,30,212,35
734,8,215,26
240,10,216,24
728,52,218,3
394,42,219,35
134,37,220,34
684,20,221,38
63,30,230,49
539,14,231,24
106,17,233,21
290,48,234,3
253,14,236,21
183,35,243,38
429,21,244,52
509,16,246,38
33,0,247,70
213,17,248,28
82,42,254,41
747,6,256,16
38,14,257,35
202,31,258,25
575,26,259,28
170,20,260,27
549,27,262,42
451,28,266,21
494,21,268,67
17,14,271,42
306,6,274,31
111,24,275,31
379,41,278,6
569,9,279,47
250,0,280,71
589,52,283,27
404,40,284,17
577,21,286,38
200,10,287,13
613,42,288,19
372,36,289,42
744,12,292,34
308,31,294,26
369,0,295,38
517,28,297,14
191,14,299,47
528,7,300,84
685,21,301,27
596,8,304,34
377,20,305,13
590,3,310,32
330,35,315,21
616,41,318,20
238,3,325,17
373,30,324,19
319,17,327,55
276,24,329,17
252,7,332,53
409,13,333,28
222,37,334,58
742,35,336,21
235,20,337,23
378,55,339,3
77,41,340,23
237,14,344,50
504,17,321,35
71,18,346,26
353,28,347,43
190,64,348,62
530,16,349,61
155,36,358,48
158,35,357,42
185,13,362,65
649,18,363,34
149,13,364,55
489,45,365,29
557,27,366,3
658,27,367,28
476,52,370,7
226,21,374,3
697,10,375,34
1,14,380,33
657,59,382,30
95,55,385,14
390,32,391,23
35,21,392,24
640,21,397,76
104,50,400,28
571,24,402,14
408,24,403,42
406,54,405,23
37,40,410,29
556,41,412,56
313,35,414,21
470,33,417,45
584,35,418,38
206,3,419,51
135,7,356,23
311,49,422,17
587,24,427,43
225,24,431,16
227,56,437,24
630,31,439,38
302,31,440,3
341,35,446,14
618,14,448,43
745,28,450,42
142,87,452,14
335,14,454,53
162,35,456,43
432,14,457,27
217,17,460,42
75,21,462,14
45,38,463,34
102,7,464,62
714,19,465,27
749,30,467,34
39,13,468,7
466,24,474,20
270,41,475,38
396,0,478,41
251,14,479,21
455,31,480,14
645,42,481,14
388,27,483,30
511,10,441,69
754,35,486,3
738,38,487,56
477,20,490,24
696,28,492,0
626,45,485,26
307,3,493,56
723,20,495,37
18,30,497,36
28,35,499,54
707,35,500,31
436,66,502,7
521,20,505,31
739,55,506,35
85,14,508,21
526,23,515,21
472,56,516,49
136,48,518,17
699,21,519,31
507,62,522,24
239,9,527,28
269,54,529,55
342,6,533,52
110,6,534,19
426,62,537,10
73,19,538,42
93,59,550,47
600,38,551,17
326,13,552,44
637,17,555,66
665,24,559,30
277,27,560,31
109,45,541,10
43,21,542,41
126,49,562,30
751,30,563,23
320,24,566,21
720,44,567,0
445,24,570,22
242,10,573,13
629,21,574,24
727,35,576,34
224,53,578,52
543,24,581,38
61,13,583,35
368,14,585,24
501,48,591,3
568,21,594,17
386,17,595,28
57,48,597,7
415,24,599,56
296,17,601,34
676,14,604,26
285,20,606,56
255,23,607,3
605,9,614,51
36,30,617,6
371,59,619,10
482,17,545,14
228,10,620,20
416,22,547,45
153,14,548,28
381,19,625,47
722,0,622,36
194,28,623,41
639,27,624,24
129,13,628,34
192,3,632,33
53,34,633,35
453,10,634,52
331,70,635,13
469,17,641,31
189,10,642,45
712,42,643,50
64,7,644,30
3,13,648,31
395,13,650,49
598,33,651,35
636,27,652,28
523,28,654,38
544,35,656,31
510,7,675,20
711,30,677,35
693,39,678,36
303,42,679,7
705,31,680,24
496,31,666,21
674,48,667,6
672,38,668,22
669,41,671,7
670,55,673,27
91,23,686,12
352,32,689,25
127,21,690,49
232,24,683,10
34,21,698,13
488,42,700,13
610,26,703,48
420,13,704,16
525,18,708,10
105,56,706,38
355,14,709,52
580,24,713,0
428,14,715,37
76,10,716,39
717,45,719,21
565,38,721,27
664,44,724,14
124,38,725,25
662,22,726,35
360,25,730,48
22,14,731,20
145,10,733,7
608,21,735,20
12,33,740,9
354,26,741,28
359,35,743,28
267,59,748,3
444,17,752,23
59,23,753,19
383,21,755,31
317,16,756,41
513,10,757,13
272,35,694,31
123,25,695,27
74,28,758,30
291,10,760,13
729,52,51,20
78,20,473,45
646,48,5,17
661,10,141,20
30,31,242,16
721,41,245,24
493,34,294,24
329,10,455,35
89,10,491,34
559,31,74,45
628,21,154,0
114,17,389,37
480,22,1,25
497,44,3,37
247,56,7,17
297,7,8,14
171,33,9,17
274,16,11,13
409,14,12,43
123,17,14,34
492,24,17,0
227,55,21,34
233,13,23,27
638,10,24,35
713,42,25,14
709,35,27,45
216,10,29,31
413,41,33,7
4,31,34,12
700,0,35,56
19,3,36,31
687,16,37,23
66,62,38,27
737,37,39,14
630,41,43,40
514,21,44,7
212,14,45,3
732,8,47,33
419,28,49,31
624,62,53,22
106,23,54,22
371,59,55,21
403,42,57,41
148,3,59,47
69,12,62,38
625,49,63,0
253,14,64,33
566,19,71,22
675,7,72,0
352,52,75,7
52,24,76,7
199,7,77,56
335,21,79,14
164,54,80,24
708,20,82,30
759,22,85,27
534,13,86,24
445,31,88,38
430,54,91,28
487,36,92,53
196,42,93,21
705,66,94,27
197,7,95,52
167,0,96,28
468,21,102,28
464,34,104,21
658,38,107,28
551,35,110,37
656,6,111,37
570,14,112,49
704,31,116,28
547,54,117,34
569,0,118,41
70,21,120,19
235,17,122,10
100,37,126,24
340,0,127,73
83,20,129,3
121,6,131,17
234,35,132,41
621,0,134,54
204,28,135,17
422,17,136,38
578,38,142,48
2,7,143,42
229,0,144,37
178,13,145,24
415,9,149,58
536,46,151,49
40,63,153,31
532,28,155,31
165,17,156,13
295,19,158,13
599,35,166,6
686,21,168,37
437,21,170,20
461,38,172,19
354,20,173,28
696,22,175,14
244,34,176,37
150,35,180,28
691,24,183,21
73,54,185,20
581,37,187,24
346,66,188,41
632,33,191,17
439,41,192,28
485,10,194,53
537,16,195,19
400,14,200,56
108,27,202,38
479,37,205,15
46,17,206,44
160,28,209,31
751,28,210,21
333,34,207,20
481,13,213,28
649,17,214,13
139,20,222,24
441,28,223,7
452,7,224,52
10,17,225,21
81,28,226,27
303,48,228,28
65,38,230,22
755,34,232,27
506,12,237,15
273,21,238,20
161,7,239,31
60,7,249,3
327,53,252,13
609,40,255,6
395,45,256,10
190,30,261,66
146,21,264,28
433,62,265,3
50,27,267,37
211,41,270,20
733,14,279,28
482,13,281,27
391,27,284,31
541,30,288,10
385,20,290,31
474,39,291,6
90,0,296,7
181,31,298,27
502,6,302,49
345,8,304,30
429,42,305,30
753,29,306,7
495,43,308,37
501,7,309,21
133,0,311,56
240,27,313,24
58,39,315,35
361,30,316,40
740,30,318,17
332,27,319,33
125,6,320,32
515,21,323,20
645,45,326,21
41,25,328,55
431,24,330,21
355,12,331,40
87,13,334,20
454,49,338,7
417,28,341,42
627,48,342,45
67,38,343,52
182,60,347,22
282,23,350,13
573,35,351,42
6,10,322,0
688,26,359,7
456,54,360,28
260,49,362,27
16,21,363,7
98,21,365,27
357,42,369,25
280,28,373,24
177,41,376,28
620,37,377,20
348,28,379,34
189,13,383,21
321,64,386,7
250,6,387,38
512,28,388,51
372,3,390,59
113,27,393,49
641,45,394,25
659,13,398,10
522,31,404,44
370,14,406,75
735,28,407,41
597,31,408,0
241,27,410,37
634,28,412,35
292,16,416,6
203,27,420,14
162,21,356,26
606,14,421,38
283,44,423,62
140,21,426,42
101,28,427,35
231,24,428,6
68,41,432,10
84,44,434,20
545,17,435,14
679,7,438,49
436,44,440,0
483,27,443,28
61,7,449,17
447,26,451,35
719,3,458,51
243,20,459,48
575,20,460,30
220,24,462,20
324,23,463,49
760,3,466,24
103,24,467,34
349,45,469,24
115,59,470,21
465,23,472,13
392,51,475,45
405,14,476,66
752,21,477,7
179,24,478,12
678,14,484,35
262,24,442,7
169,50,486,17
710,17,488,28
748,3,489,80
444,3,490,62
503,51,494,28
368,14,496,38
617,17,504,10
336,14,505,48
293,14,507,41
159,21,509,60
314,19,510,30
446,21,511,52
374,7,513,28
13,27,517,31
337,16,518,0
163,24,519,10
508,0,520,28
344,33,521,7
378,35,523,17
254,10,525,31
97,20,527,69
119,66,529,28
218,42,530,25
300,47,531,43
694,37,535,34
310,24,539,10
289,33,540,27
248,62,552,56
715,44,553,27
730,41,554,22
380,43,555,56
266,0,558,55
457,14,560,31
299,17,542,10
32,26,543,44
401,33,562,30
258,37,564,34
208,17,565,27
411,32,567,0
677,7,571,51
561,21,572,33
382,51,544,7
414,21,574,31
418,24,577,49
499,20,582,45
595,25,583,28
576,28,584,35
663,38,585,27
268,40,586,7
425,14,587,56
637,10,588,26
424,21,589,38
450,28,590,25
652,7,592,20
524,7,593,24
498,17,594,14
563,35,596,32
364,63,598,14
263,40,601,68
257,6,602,42
654,23,603,3
272,34,604,18
591,7,605,28
152,42,607,13
251,21,608,49
712,12,610,30
533,38,611,20
500,15,612,26
109,34,613,14
381,31,614,44
366,45,615,38
741,38,616,35
743,14,618,9
278,8,619,42
635,39,546,57
31,24,549,20
731,13,623,28
397,21,626,16
631,0,629,55
42,30,636,28
633,45,639,37
622,58,640,21
556,34,642,37
644,63,643,16
201,6,647,23
18,47,648,33
20,14,650,24
568,13,651,16
375,31,653,52
138,12,655,44
186,24,657,45
516,51,660,29
215,22,662,14
384,16,676,42
276,10,666,42
15,35,682,21
668,29,669,51
667,0,670,56
673,28,672,35
671,20,674,27
690,48,692,21
695,35,693,10
184,28,697,20
689,20,698,27
301,20,699,14
198,21,701,42
353,28,702,27
236,7,703,17
269,46,706,49
26,7,707,69
402,41,711,30
471,33,714,20
684,37,717,22
399,0,718,52
221,45,720,21
22,28,722,6
307,21,723,48
147,45,724,52
683,29,725,32
286,31,727,26
219,21,728,49
757,31,734,17
105,26,736,22
526,70,738,16
742,14,739,34
339,17,744,48
128,26,745,7
246,24,746,27
716,59,747,14
367,39,749,42
548,27,750,42
317,17,754,64
271,23,756,42
681,28,758,52
193,48,51,41
729,37,312,21
78,38,5,28
646,31,473,24
680,49,28,26
693,10,123,17
